Plot,X,Y
Metadata,518,Gallery
Metadata,698,Probe
Metadata,698,Genuine
Metadata,360866,Impostor
Metadata,0,Ignored
SD,-9.30347,Impostor
SD,-8.95759,Genuine
SD,-9.30621,Impostor
SD,-8.9619,Genuine
SD,-9.30883,Impostor
SD,-8.96254,Genuine
SD,-9.31149,Impostor
SD,-8.9652,Genuine
SD,-9.3141,Impostor
SD,-8.97092,Genuine
SD,-9.31692,Impostor
SD,-8.97251,Genuine
SD,-9.31966,Impostor
SD,-8.97555,Genuine
SD,-9.32228,Impostor
SD,-8.9834,Genuine
SD,-9.32511,Impostor
SD,-8.9859,Genuine
SD,-9.32802,Impostor
SD,-8.98644,Genuine
SD,-9.33096,Impostor
SD,-8.98929,Genuine
SD,-9.33373,Impostor
SD,-8.99758,Genuine
SD,-9.3364,Impostor
SD,-9.00505,Genuine
SD,-9.33937,Impostor
SD,-9.01166,Genuine
SD,-9.34233,Impostor
SD,-9.01347,Genuine
SD,-9.34527,Impostor
SD,-9.01575,Genuine
SD,-9.34799,Impostor
SD,-9.03006,Genuine
SD,-9.35096,Impostor
SD,-9.0309,Genuine
SD,-9.35393,Impostor
SD,-9.03761,Genuine
SD,-9.35691,Impostor
SD,-9.0379,Genuine
SD,-9.35984,Impostor
SD,-9.04416,Genuine
SD,-9.36292,Impostor
SD,-9.04627,Genuine
SD,-9.36594,Impostor
SD,-9.04708,Genuine
SD,-9.36926,Impostor
SD,-9.04764,Genuine
SD,-9.37238,Impostor
SD,-9.05923,Genuine
SD,-9.3755,Impostor
SD,-9.06009,Genuine
SD,-9.37861,Impostor
SD,-9.06987,Genuine
SD,-9.38183,Impostor
SD,-9.07796,Genuine
SD,-9.38499,Impostor
SD,-9.07813,Genuine
SD,-9.38812,Impostor
SD,-9.08042,Genuine
SD,-9.39132,Impostor
SD,-9.08235,Genuine
SD,-9.39469,Impostor
SD,-9.08818,Genuine
SD,-9.398,Impostor
SD,-9.09237,Genuine
SD,-9.40122,Impostor
SD,-9.09716,Genuine
SD,-9.40453,Impostor
SD,-9.09805,Genuine
SD,-9.40773,Impostor
SD,-9.10041,Genuine
SD,-9.41129,Impostor
SD,-9.10193,Genuine
SD,-9.41474,Impostor
SD,-9.10376,Genuine
SD,-9.41823,Impostor
SD,-9.11478,Genuine
SD,-9.42188,Impostor
SD,-9.11815,Genuine
SD,-9.42553,Impostor
SD,-9.12058,Genuine
SD,-9.42944,Impostor
SD,-9.13488,Genuine
SD,-9.43328,Impostor
SD,-9.1496,Genuine
SD,-9.43703,Impostor
SD,-9.15603,Genuine
SD,-9.44097,Impostor
SD,-9.15772,Genuine
SD,-9.44491,Impostor
SD,-9.15887,Genuine
SD,-9.44897,Impostor
SD,-9.1657,Genuine
SD,-9.45334,Impostor
SD,-9.16611,Genuine
SD,-9.45755,Impostor
SD,-9.16867,Genuine
SD,-9.46189,Impostor
SD,-9.17498,Genuine
SD,-9.46648,Impostor
SD,-9.17687,Genuine
SD,-9.47104,Impostor
SD,-9.18305,Genuine
SD,-9.47534,Impostor
SD,-9.18361,Genuine
SD,-9.47953,Impostor
SD,-9.18657,Genuine
SD,-9.48421,Impostor
SD,-9.20456,Genuine
SD,-9.48933,Impostor
SD,-9.20584,Genuine
SD,-9.49432,Impostor
SD,-9.22712,Genuine
SD,-9.49985,Impostor
SD,-9.23263,Genuine
SD,-9.50487,Impostor
SD,-9.23671,Genuine
SD,-9.51041,Impostor
SD,-9.25399,Genuine
SD,-9.51558,Impostor
SD,-9.26513,Genuine
SD,-9.52117,Impostor
SD,-9.28928,Genuine
SD,-9.52745,Impostor
SD,-9.28934,Genuine
SD,-9.53344,Impostor
SD,-9.29257,Genuine
SD,-9.53993,Impostor
SD,-9.29631,Genuine
SD,-9.54608,Impostor
SD,-9.309,Genuine
SD,-9.55274,Impostor
SD,-9.33412,Genuine
SD,-9.56033,Impostor
SD,-9.33842,Genuine
SD,-9.56782,Impostor
SD,-9.34986,Genuine
SD,-9.57551,Impostor
SD,-9.3535,Genuine
SD,-9.58398,Impostor
SD,-9.36955,Genuine
SD,-9.59255,Impostor
SD,-9.37795,Genuine
SD,-9.60233,Impostor
SD,-9.37805,Genuine
SD,-9.61333,Impostor
SD,-9.38088,Genuine
SD,-9.6245,Impostor
SD,-9.45677,Genuine
SD,-9.63684,Impostor
SD,-9.46392,Genuine
SD,-9.65068,Impostor
SD,-9.50285,Genuine
SD,-9.66562,Impostor
SD,-9.52726,Genuine
SD,-9.68342,Impostor
SD,-9.54887,Genuine
SD,-9.70523,Impostor
SD,-9.62645,Genuine
SD,-9.73391,Impostor
SD,-9.64738,Genuine
SD,-9.77889,Impostor
SD,-9.79118,Genuine
SD,-10.0367,Impostor
CMC,1,0.148997
CMC,2,0.183381
CMC,3,0.209169
CMC,4,0.219198
CMC,5,0.233524
CMC,6,0.250716
CMC,7,0.25788
CMC,8,0.266476
CMC,9,0.280802
CMC,10,0.289398
CMC,11,0.296562
CMC,12,0.313754
CMC,13,0.320917
CMC,14,0.330946
CMC,15,0.339542
CMC,16,0.34384
CMC,17,0.348138
CMC,18,0.359599
CMC,19,0.362464
CMC,20,0.369628
CMC,21,0.373926
CMC,22,0.376791
CMC,23,0.385387
CMC,24,0.389685
CMC,25,0.39255
CMC,26,0.398281
CMC,27,0.402579
CMC,28,0.405444
CMC,29,0.408309
CMC,30,0.409742
CMC,31,0.415473
CMC,32,0.421203
CMC,33,0.425501
CMC,34,0.429799
CMC,35,0.43553
CMC,36,0.441261
CMC,37,0.442693
CMC,38,0.445559
CMC,39,0.449857
CMC,40,0.451289
CMC,41,0.454155
CMC,42,0.454155
CMC,43,0.461318
CMC,44,0.465616
CMC,45,0.469914
CMC,46,0.475645
CMC,47,0.477077
CMC,48,0.47851
CMC,49,0.47851
CMC,50,0.482808
CMC,51,0.489971
CMC,52,0.491404
CMC,53,0.495702
CMC,54,0.498567
CMC,55,0.5
CMC,56,0.510029
CMC,57,0.511461
CMC,58,0.515759
CMC,59,0.52149
CMC,60,0.524355
CMC,61,0.524355
CMC,62,0.527221
CMC,63,0.528653
CMC,64,0.534384
CMC,65,0.537249
CMC,66,0.540115
CMC,67,0.541547
CMC,68,0.541547
CMC,69,0.547278
CMC,70,0.560172
CMC,71,0.561605
CMC,72,0.56447
CMC,73,0.570201
CMC,74,0.571633
CMC,75,0.575931
CMC,76,0.581662
CMC,77,0.584527
CMC,78,0.587393
CMC,79,0.590258
CMC,80,0.593123
CMC,81,0.593123
CMC,82,0.595989
CMC,83,0.597421
CMC,84,0.600287
CMC,85,0.604585
CMC,86,0.604585
CMC,87,0.606017
CMC,88,0.608883
CMC,89,0.614613
CMC,90,0.616046
CMC,91,0.620344
CMC,92,0.621777
CMC,93,0.623209
CMC,94,0.627507
CMC,95,0.630372
CMC,96,0.63467
CMC,97,0.637536
CMC,98,0.638968
CMC,99,0.641834
CMC,100,0.644699
CMC,101,0.651862
CMC,102,0.653295
CMC,103,0.654728
CMC,104,0.657593
CMC,105,0.657593
CMC,106,0.657593
CMC,107,0.659026
CMC,108,0.660458
CMC,109,0.664756
CMC,110,0.666189
CMC,111,0.669054
CMC,112,0.670487
CMC,113,0.670487
CMC,114,0.670487
CMC,115,0.67192
CMC,116,0.673352
CMC,117,0.676218
CMC,118,0.67765
CMC,119,0.679083
CMC,120,0.681948
CMC,121,0.691977
CMC,122,0.691977
CMC,123,0.691977
CMC,124,0.69341
CMC,125,0.69341
CMC,126,0.69341
CMC,127,0.694842
CMC,128,0.700573
CMC,129,0.703438
CMC,130,0.704871
CMC,131,0.704871
CMC,132,0.706304
CMC,133,0.707736
CMC,134,0.709169
CMC,135,0.712034
CMC,136,0.713467
CMC,137,0.7149
CMC,138,0.719198
CMC,139,0.722063
CMC,140,0.723496
CMC,141,0.724928
CMC,142,0.724928
CMC,143,0.727794
CMC,144,0.730659
CMC,145,0.734957
CMC,146,0.734957
CMC,147,0.737822
CMC,148,0.739255
CMC,149,0.740688
CMC,150,0.743553
CMC,151,0.746418
CMC,152,0.750716
CMC,153,0.752149
CMC,154,0.75788
CMC,155,0.759312
CMC,156,0.760745
CMC,157,0.762178
CMC,158,0.76361
CMC,159,0.76361
CMC,160,0.765043
CMC,161,0.767908
CMC,162,0.767908
CMC,163,0.772206
CMC,164,0.772206
CMC,165,0.772206
CMC,166,0.773639
CMC,167,0.775072
CMC,168,0.777937
CMC,169,0.780802
CMC,170,0.780802
CMC,171,0.783668
CMC,172,0.787966
CMC,173,0.787966
CMC,174,0.787966
CMC,175,0.787966
CMC,176,0.787966
CMC,177,0.789398
CMC,178,0.790831
CMC,179,0.790831
CMC,180,0.792264
CMC,181,0.792264
CMC,182,0.793696
CMC,183,0.795129
CMC,184,0.797994
CMC,185,0.797994
CMC,186,0.799427
CMC,187,0.80086
CMC,188,0.803725
CMC,189,0.803725
CMC,190,0.805158
CMC,191,0.80659
CMC,192,0.808023
CMC,193,0.808023
CMC,194,0.808023
CMC,195,0.808023
CMC,196,0.808023
CMC,197,0.812321
CMC,198,0.813754
CMC,199,0.816619
CMC,200,0.816619
